minimizedAffinity,name,RFScoreVS_v2
-8.90102,ZINC000343998070,6.00745193553
-8.72725,ZINC000343998070,5.98599646631
-8.69922,ZINC000343998070,5.99147997285
-8.69377,ZINC000343998070,6.04771786912
-8.28109,ZINC000343998070,6.00349614501
-8.10807,ZINC000343998070,6.00963452316
-11.22820,ZINC000485951008,6.06968011063
-10.63956,ZINC000485951008,6.05912263838
-10.38020,ZINC000485951008,6.05428856994
-10.15821,ZINC000485951008,6.09158132352
-10.15585,ZINC000485951008,6.05280403193
-9.81401,ZINC000485951008,6.08592596887
-9.66219,ZINC000485951008,6.04627828615
-9.59450,ZINC000485951008,6.07450144399
-9.46067,ZINC000485951008,6.08118556081
-9.07736,ZINC000451895384,5.9957039523
-9.03852,ZINC000451895384,5.9581576214
-8.84700,ZINC000451895384,5.98516803565
-8.82365,ZINC000451895384,5.9671200371
-8.74013,ZINC000451895384,5.97156974151
-8.71246,ZINC000451895384,5.97822011553
-8.63332,ZINC000451895384,5.97662236243
-8.59973,ZINC000451895384,5.97505892604
-8.55066,ZINC000451895384,5.96987866493
-8.99099,ZINC000366649577,5.97850413109
-8.98866,ZINC000366649577,5.99976629859
-8.95288,ZINC000366649577,6.01754716123
-8.78915,ZINC000366649577,5.96689333024
-8.54153,ZINC000366649577,6.00728493973
-8.43096,ZINC000366649577,5.97196564766
-8.19656,ZINC000366649577,5.99404731462
-8.17002,ZINC000366649577,5.98301294587
-8.13907,ZINC000366649577,6.00380569344
-8.27569,ZINC000464771011,5.96622357311
-7.93352,ZINC000464771011,5.96727148778
-7.86813,ZINC000464771011,5.95982190181
-7.80843,ZINC000464771011,5.97971675338
-7.74437,ZINC000464771011,5.98283921869
-7.69139,ZINC000464771011,5.96502558439
-7.68045,ZINC000464771011,5.96758939609
-7.40930,ZINC000464771011,5.97279805465
-7.39603,ZINC000464771011,5.95712587371
-8.78855,ZINC000413396487,5.95632697251
-8.68258,ZINC000413396487,5.95568704559
-8.60297,ZINC000413396487,5.9617738186
-8.17868,ZINC000413396487,5.96032627746
-7.73581,ZINC000413396487,5.96210501527
-7.43397,ZINC000413396487,5.95547042496
-7.42115,ZINC000413396487,5.95263521248
-7.17110,ZINC000413396487,5.96164436794
-7.09369,ZINC000413396487,5.9521
-8.95520,ZINC000451982669,5.96291638861
-8.62870,ZINC000451982669,5.9600347123
-8.57165,ZINC000451982669,5.95149794001
-8.55018,ZINC000451982669,5.95
-8.54020,ZINC000451982669,5.95
-8.43754,ZINC000451982669,5.95073751753
-8.23620,ZINC000451982669,5.95114577178
-8.18080,ZINC000451982669,5.95103704217
-8.07150,ZINC000451982669,5.95
-7.59932,ZINC000128927868,5.97072697251
-7.57140,ZINC000128927868,5.97443774446
-7.55957,ZINC000128927868,5.96325183805
-7.47593,ZINC000128927868,5.95674092245
-7.41549,ZINC000128927868,5.95071430616
-7.39056,ZINC000128927868,5.97769183963
-7.27415,ZINC000128927868,5.95553110678
-7.15321,ZINC000128927868,5.95549794001
-7.06306,ZINC000128927868,5.95
-9.20136,ZINC000344040091,5.96883140492
-8.90972,ZINC000344040091,5.9821853475
-8.88041,ZINC000344040091,6.01353056836
-8.74968,ZINC000344040091,5.97636092328
-8.69402,ZINC000344040091,5.9915603107
-8.56191,ZINC000344040091,5.99858524259
-8.12805,ZINC000344040091,5.9768884547
-7.87691,ZINC000344040091,5.97632084148
-7.76172,ZINC000344040091,6.00474698146
-9.41664,ZINC000360021487,6.01073983044
-9.32905,ZINC000360021487,6.07759838262
-9.16359,ZINC000360021487,5.99883585132
-8.94974,ZINC000360021487,6.01183286301
-8.90156,ZINC000360021487,6.00961472202
-8.60989,ZINC000360021487,5.97776807699
-8.53117,ZINC000360021487,6.00211607906
-8.46174,ZINC000360021487,5.99341364925
-8.44966,ZINC000360021487,5.97865919528
-9.15498,ZINC000369205980,6.0039508873
-9.13678,ZINC000369205980,5.97627405147
-8.92581,ZINC000369205980,5.97145900273
-8.62833,ZINC000369205980,6.00321579813
-8.46006,ZINC000369205980,5.96913731755
-8.39319,ZINC000369205980,5.99469294532
-8.32162,ZINC000369205980,6.00225455863
-8.27149,ZINC000369205980,5.98746486423
-8.24097,ZINC000369205980,5.98262335694
-9.43689,ZINC000270628406,5.96546774826
-9.26427,ZINC000270628406,5.95096359655
-9.20353,ZINC000270628406,5.96234665978
-8.65866,ZINC000270628406,5.95660909817
-7.97649,ZINC000270628406,5.95131812979
-7.94614,ZINC000270628406,5.96189549818
-7.87862,ZINC000270628406,5.95598848526
-7.52626,ZINC000270628406,5.95
-7.40956,ZINC000270628406,5.96182038441
-9.12235,ZINC000544192609,5.98332698419
-8.82428,ZINC000544192609,6.00646390646
-8.75034,ZINC000544192609,6.02126410937
-8.62431,ZINC000544192609,6.02091850493
-8.47148,ZINC000544192609,6.02442943936
-8.40249,ZINC000544192609,6.02866693945
-8.23684,ZINC000544192609,5.98834713474
-8.13667,ZINC000544192609,6.00715332157
-8.12949,ZINC000544192609,6.00726339975
-9.70023,ZINC000363377421,6.04679739705
-9.55605,ZINC000363377421,5.97555746225
-9.51236,ZINC000363377421,5.98570328604
-9.41645,ZINC000363377421,5.95452177886
-9.32003,ZINC000363377421,5.98801394059
-9.11835,ZINC000363377421,5.97582080115
-9.08226,ZINC000363377421,5.96476725222
-9.06115,ZINC000363377421,5.95195623599
-9.00065,ZINC000363377421,5.97493520622
-7.30578,ZINC000290537631,5.95346156829
-7.25949,ZINC000290537631,5.95489588002
-7.05044,ZINC000290537631,5.9532700533
-7.00413,ZINC000290537631,5.95131812979
-6.94545,ZINC000290537631,5.9555658874
-6.92685,ZINC000290537631,5.95921729192
-6.82760,ZINC000290537631,5.95401721463
-6.80969,ZINC000290537631,5.95750822943
-6.76152,ZINC000290537631,5.95
-8.34264,ZINC000649689957,5.95997367725
-8.00899,ZINC000649689957,5.97788767752
-7.93140,ZINC000649689957,6.01333521864
-7.73691,ZINC000649689957,5.97063077401
-7.63977,ZINC000649689957,5.99222275499
-7.61917,ZINC000649689957,5.993484487
-7.61611,ZINC000649689957,6.02383198848
-7.40964,ZINC000649689957,5.98024124392
-7.40246,ZINC000649689957,5.97318265623
-9.58877,ZINC000464682470,6.02434900344
-9.58380,ZINC000464682470,5.99371167204
-9.58073,ZINC000464682470,6.03866875805
-9.52085,ZINC000464682470,5.98695135013
-9.10926,ZINC000464682470,6.01750381066
-9.02267,ZINC000464682470,5.98940191024
-8.98266,ZINC000464682470,5.95685155304
-8.57897,ZINC000464682470,5.99714377766
-8.57319,ZINC000464682470,5.97205757683
-8.77557,ZINC000271382349,6.03349248893
-8.73422,ZINC000271382349,6.03197528316
-8.26889,ZINC000271382349,6.05255693965
-8.21362,ZINC000271382349,6.02125298093
-8.17845,ZINC000271382349,6.02083601172
-8.10392,ZINC000271382349,6.00878446666
-7.95547,ZINC000271382349,6.00815907233
-7.94240,ZINC000271382349,5.97934761977
-7.86532,ZINC000271382349,5.99528406174
-7.94234,ZINC000602586979,5.97563166931
-7.91231,ZINC000602586979,5.98832019862
-7.79478,ZINC000602586979,5.97909990351
-7.66992,ZINC000602586979,5.95393420046
-7.58711,ZINC000602586979,5.98636424106
-7.58400,ZINC000602586979,6.04968406411
-7.54101,ZINC000602586979,5.9519861903
-7.46024,ZINC000602586979,5.98694351043
-7.36994,ZINC000602586979,5.98868202582
-9.00737,ZINC000621433143(diastereomeric mixture),5.9897870566
-8.14176,ZINC000621433143(diastereomeric mixture),5.96377911613
-8.04273,ZINC000621433143(diastereomeric mixture),5.99165045653
-7.75830,ZINC000621433143(diastereomeric mixture),5.960325147
-7.72422,ZINC000621433143(diastereomeric mixture),5.97716028105
-7.43696,ZINC000621433143(diastereomeric mixture),6.01471083787
-7.29187,ZINC000621433143(diastereomeric mixture),5.96312907854
-7.19686,ZINC000621433143(diastereomeric mixture),6.0209246318
-7.19589,ZINC000621433143(diastereomeric mixture),5.95421406185
-8.27355,ZINC000527688598,5.96477604611
-8.04767,ZINC000527688598,5.95275580428
-7.95027,ZINC000527688598,5.95
-7.85643,ZINC000527688598,5.95
-7.82472,ZINC000527688598,5.95
-7.67616,ZINC000527688598,5.95
-7.64805,ZINC000527688598,5.95785044973
-7.57529,ZINC000527688598,5.95
-7.54850,ZINC000527688598,5.95
-9.89393,ZINC000563406324,5.99509052946
-9.87685,ZINC000563406324,6.04322504699
-9.39927,ZINC000563406324,5.98181065309
-9.22074,ZINC000563406324,6.00301726207
-8.56707,ZINC000563406324,5.99084548377
-8.50368,ZINC000563406324,6.04328779909
-8.40029,ZINC000563406324,6.01550572487
-8.32356,ZINC000563406324,6.03598890236
-8.20374,ZINC000563406324,5.98888874422
-9.16400,ZINC000467716766,5.95
-8.91262,ZINC000467716766,5.95875634433
-8.38926,ZINC000467716766,5.95
-7.80573,ZINC000467716766,5.95799925891
-7.80328,ZINC000467716766,5.95186545741
-7.72803,ZINC000467716766,5.95
-7.25161,ZINC000467716766,5.95
-6.99554,ZINC000467716766,5.96344697289
-6.97456,ZINC000467716766,5.95
-8.98655,ZINC000185158323,5.9713799773
-8.90172,ZINC000185158323,5.98546442768
-8.15739,ZINC000185158323,5.96962963061
-8.15083,ZINC000185158323,5.97552264174
-8.01696,ZINC000185158323,5.99114289288
-7.58231,ZINC000185158323,5.98118933356
-7.34579,ZINC000185158323,5.9708504415
-7.17199,ZINC000185158323,5.96662273953
-6.87971,ZINC000185158323,5.99946785318
-8.27635,ZINC000640050710,5.95169176003
-8.13969,ZINC000640050710,5.95772190181
-8.12605,ZINC000640050710,5.96067035988
-8.06273,ZINC000640050710,5.95108970004
-8.04908,ZINC000640050710,5.95303704217
-7.89301,ZINC000640050710,5.97274762802
-7.67322,ZINC000640050710,5.95503704217
-7.61632,ZINC000640050710,5.95374958827
-7.32947,ZINC000640050710,5.95558945499
-9.37296,ZINC000265066748,5.95
-9.27375,ZINC000265066748,5.98361680037
-9.07308,ZINC000265066748,5.95998799266
-8.89176,ZINC000265066748,5.95532447926
-8.75706,ZINC000265066748,5.96378945499
-8.65549,ZINC000265066748,5.96582832301
-8.38537,ZINC000265066748,5.95931814037
-8.34923,ZINC000265066748,5.96510562089
-8.30622,ZINC000265066748,5.95174938144
-9.40410,ZINC000305241084,6.04128211967
-9.29850,ZINC000305241084,5.96083972799
-9.24706,ZINC000305241084,5.96450788188
-8.77028,ZINC000305241084,5.95693583626
-8.68860,ZINC000305241084,5.9667970905
-8.66086,ZINC000305241084,5.98575075427
-8.54759,ZINC000305241084,5.99089258345
-8.47414,ZINC000305241084,6.05234862507
-8.45318,ZINC000305241084,5.97078517699
-9.01187,ZINC000666614106,5.98038408039
-8.91201,ZINC000666614106,5.96825052361
-8.47814,ZINC000666614106,5.95535898053
-8.28963,ZINC000666614106,5.99211881018
-8.10213,ZINC000666614106,5.98963848934
-7.96142,ZINC000666614106,5.96423248074
-7.87122,ZINC000666614106,5.96125709445
-7.83814,ZINC000666614106,5.95333086219
-7.77075,ZINC000666614106,5.97013333008
-7.59979,ZINC000488640994,5.95020121999
-7.31796,ZINC000488640994,5.95
-7.27362,ZINC000488640994,5.95
-7.17311,ZINC000488640994,5.95
-6.96091,ZINC000488640994,5.95
-6.94147,ZINC000488640994,5.95
-6.91469,ZINC000488640994,5.95
-6.90833,ZINC000488640994,5.95
-6.90754,ZINC000488640994,5.95
-7.65573,ZINC000487844530,5.96939612461
-7.44532,ZINC000487844530,5.97231134667
-7.34755,ZINC000487844530,5.98439004977
-7.28197,ZINC000487844530,5.96453491845
-7.12740,ZINC000487844530,5.98787516919
-7.09153,ZINC000487844530,5.98330294838
-6.74918,ZINC000487844530,5.96085207125
-6.72023,ZINC000487844530,5.96100781277
-6.68017,ZINC000487844530,5.95959795429
-8.23145,ZINC000651262870,5.95083306309
-8.16021,ZINC000651262870,5.96819394783
-8.00217,ZINC000651262870,5.977480406
-7.95827,ZINC000651262870,5.99673630039
-7.91238,ZINC000651262870,5.9644542504
-7.89074,ZINC000651262870,5.97544732145
-7.66226,ZINC000651262870,5.9625218884
-7.64708,ZINC000651262870,5.97244704642
-7.57050,ZINC000651262870,5.98410536891
-9.71673,ZINC000407322128,6.0372318509
-9.18292,ZINC000407322128,6.00959145822
-9.17637,ZINC000407322128,6.01687490984
-8.89730,ZINC000407322128,6.03829973341
-8.75930,ZINC000407322128,6.04023461133
-8.47529,ZINC000407322128,6.03216467083
-8.40942,ZINC000407322128,6.05153369076
-8.17305,ZINC000407322128,6.00665933311
-8.12444,ZINC000407322128,6.03985922935
-8.24100,ZINC000301254546,5.95805157863
-8.06335,ZINC000301254546,5.96997864068
-8.05259,ZINC000301254546,5.97739200922
-8.03880,ZINC000301254546,5.95565631679
-7.96975,ZINC000301254546,5.95764201829
-7.96619,ZINC000301254546,5.9713450164
-7.86171,ZINC000301254546,5.96426936054
-7.82195,ZINC000301254546,5.97345955726
-7.49626,ZINC000301254546,5.96338121502
-7.79661,ZINC000565883300,5.95728726793
-7.73087,ZINC000565883300,5.95394163751
-7.43782,ZINC000565883300,5.9541630341
-7.23232,ZINC000565883300,5.95
-7.20159,ZINC000565883300,5.95690523406
-7.13578,ZINC000565883300,5.95
-7.13351,ZINC000565883300,5.9532700533
-7.07901,ZINC000565883300,5.95
-7.03131,ZINC000565883300,5.96102639275
-9.46929,ZINC000026473483,5.99831197149
-9.14438,ZINC000026473483,5.97979410193
-9.13082,ZINC000026473483,5.9909956609
-9.04847,ZINC000026473483,5.9904294855
-8.71270,ZINC000026473483,6.00736851936
-8.70223,ZINC000026473483,6.00510383686
-8.55017,ZINC000026473483,6.00613679927
-8.43565,ZINC000026473483,6.06810422748
-8.17386,ZINC000026473483,6.00427397761
-8.37181,ZINC000656264298,5.95266799331
-8.23464,ZINC000656264298,5.96409925891
-8.13932,ZINC000656264298,5.96392514009
-7.97501,ZINC000656264298,5.95
-7.76844,ZINC000656264298,5.9532700533
-7.71468,ZINC000656264298,5.95661521662
-7.54135,ZINC000656264298,5.95
-7.42951,ZINC000656264298,5.95
-7.42764,ZINC000656264298,5.96161829928
-8.56084,ZINC000177973904,5.96338926586
-8.44679,ZINC000177973904,5.98462175503
-8.21461,ZINC000177973904,6.01232765724
-8.20996,ZINC000177973904,5.977168222
-8.10559,ZINC000177973904,5.96548055392
-8.08992,ZINC000177973904,6.02001016499
-8.08359,ZINC000177973904,5.96677186824
-7.70639,ZINC000177973904,5.97723437906
-7.65490,ZINC000177973904,6.03579084643
-8.67685,ZINC000646092836,5.96101151949
-8.50196,ZINC000646092836,5.98821351431
-8.44164,ZINC000646092836,5.95879859257
-8.35114,ZINC000646092836,5.96938670857
-8.30847,ZINC000646092836,5.97532045566
-8.27023,ZINC000646092836,5.96175356451
-8.23387,ZINC000646092836,5.96109682065
-8.19364,ZINC000646092836,5.9651303122
-8.10074,ZINC000646092836,5.9692581798
-8.83638,ZINC000275794416,6.03505693095
-8.73158,ZINC000275794416,6.09036609538
-8.32778,ZINC000275794416,6.05255602855
-7.89612,ZINC000275794416,5.99525864267
-7.88249,ZINC000275794416,6.04747349514
-7.71831,ZINC000275794416,6.01359029713
-7.65009,ZINC000275794416,6.01882998075
-7.47665,ZINC000275794416,5.99816489103
-7.40961,ZINC000275794416,6.04522986651
-7.87391,ZINC000128122168,5.95830219648
-7.86976,ZINC000128122168,5.9626546155
-7.59698,ZINC000128122168,5.96023315249
-7.40273,ZINC000128122168,5.95937790382
-7.24445,ZINC000128122168,5.97229685263
-7.04132,ZINC000128122168,5.96589320742
-6.52478,ZINC000128122168,5.96709782992
-6.50827,ZINC000128122168,5.95488207031
-6.23055,ZINC000128122168,5.9538512988
-10.41206,ZINC000085334606,6.10089926697
-10.08350,ZINC000085334606,6.03451237719
-9.88217,ZINC000085334606,6.07981799039
-9.88022,ZINC000085334606,6.00112285091
-9.77540,ZINC000085334606,5.98912228686
-9.71931,ZINC000085334606,6.00242375899
-9.53234,ZINC000085334606,5.99512811313
-9.51394,ZINC000085334606,5.96816816685
-9.44792,ZINC000085334606,6.02650468659
-9.60812,ZINC000253552236,6.03904465164
-9.10267,ZINC000253552236,5.97830662097
-8.80749,ZINC000253552236,5.96777909396
-8.68650,ZINC000253552236,5.98225384706
-8.53571,ZINC000253552236,5.96834283147
-8.48307,ZINC000253552236,5.97343065923
-8.41588,ZINC000253552236,6.00764554603
-8.41133,ZINC000253552236,5.95135417599
-8.18467,ZINC000253552236,5.97154539633
-9.55451,ZINC000290628915,6.00434276688
-9.16919,ZINC000290628915,6.00725428153
-8.60177,ZINC000290628915,5.99965090723
-8.32995,ZINC000290628915,6.02445966612
-8.07790,ZINC000290628915,5.9675912998
-8.03012,ZINC000290628915,5.97999344126
-7.99547,ZINC000290628915,6.0041707231
-7.71727,ZINC000290628915,5.99182089257
-7.40693,ZINC000290628915,5.96667024689
-8.00646,ZINC000337655505,5.97910650905
-7.63313,ZINC000337655505,5.98879078818
-7.54948,ZINC000337655505,5.96004163751
-7.44123,ZINC000337655505,5.95638088794
-7.07454,ZINC000337655505,5.99529991958
-6.77993,ZINC000337655505,5.97326441942
-6.75983,ZINC000337655505,5.95692302149
-6.62257,ZINC000337655505,5.97656103967
-6.54583,ZINC000337655505,5.95279357497
-9.06657,ZINC000539926398,5.98690622478
-8.75545,ZINC000539926398,5.97915921474
-8.63066,ZINC000539926398,5.96322703705
-8.33733,ZINC000539926398,5.98511022434
-8.02511,ZINC000539926398,5.98261394836
-7.87175,ZINC000539926398,6.00262299153
-7.84594,ZINC000539926398,5.98520647491
-7.80025,ZINC000539926398,5.97623234749
-7.53855,ZINC000539926398,6.00320423843
-9.58405,ZINC000624261462,6.07861884693
-8.81525,ZINC000624261462,6.08239585293
-8.59902,ZINC000624261462,6.05593792762
-8.42756,ZINC000624261462,6.03239546462
-8.27896,ZINC000624261462,6.01518401055
-8.27334,ZINC000624261462,6.12385336652
-8.05201,ZINC000624261462,6.0298943276
-7.86994,ZINC000624261462,6.1258119694
-7.74830,ZINC000624261462,6.04060618051
-8.74823,ZINC000270269326,6.01953201977
-8.69676,ZINC000270269326,5.98920255751
-8.17529,ZINC000270269326,5.97190329742
-8.01287,ZINC000270269326,6.01051210001
-8.00696,ZINC000270269326,6.02868604349
-7.99873,ZINC000270269326,5.99596093036
-7.98249,ZINC000270269326,6.00790316118
-7.94118,ZINC000270269326,5.99201027941
-7.89157,ZINC000270269326,6.0140572654
-7.91990,ZINC000298424869,6.02718029076
-7.68237,ZINC000298424869,5.96809771247
-7.48424,ZINC000298424869,5.98871576253
-7.48100,ZINC000298424869,5.98736431624
-7.38756,ZINC000298424869,5.97760788661
-7.36603,ZINC000298424869,5.95144684609
-7.32384,ZINC000298424869,5.96163957752
-7.15831,ZINC000298424869,5.98122307883
-7.12566,ZINC000298424869,5.95394265373
-8.65509,ZINC000451246180,5.99580178671
-8.48102,ZINC000451246180,5.9799175493
-8.31176,ZINC000451246180,5.96379060543
-7.94000,ZINC000451246180,5.96272468047
-7.86398,ZINC000451246180,5.95839382003
-7.84331,ZINC000451246180,5.97229611407
-7.47369,ZINC000451246180,5.96148994464
-7.47027,ZINC000451246180,5.95881482713
-7.46365,ZINC000451246180,5.95342237717
-8.50048,ZINC000639821604,6.08270773822
-8.38242,ZINC000639821604,6.0347119817
-8.30010,ZINC000639821604,6.09205303066
-8.13763,ZINC000639821604,6.05876872212
-7.86286,ZINC000639821604,5.99585366097
-7.64188,ZINC000639821604,6.04564964796
-7.62341,ZINC000639821604,6.07831576011
-7.56061,ZINC000639821604,5.97265105632
-7.49778,ZINC000639821604,6.00689687009
-6.98686,ZINC000355145881,5.9883332661
-6.97035,ZINC000355145881,5.97312054701
-6.88045,ZINC000355145881,5.989782194
-6.78872,ZINC000355145881,5.99293105134
-6.77631,ZINC000355145881,5.97008860112
-6.75438,ZINC000355145881,5.98021803531
-6.69287,ZINC000355145881,5.97189708935
-6.62161,ZINC000355145881,5.97720745773
-6.58749,ZINC000355145881,5.97650526315
-8.56790,ZINC000414571266,5.96062120609
-8.48386,ZINC000414571266,5.98988130134
-8.47356,ZINC000414571266,5.95554338593
-8.38439,ZINC000414571266,5.97243418923
-8.34432,ZINC000414571266,5.96746627376
-8.29656,ZINC000414571266,5.99519659969
-8.15392,ZINC000414571266,5.95749563496
-8.13110,ZINC000414571266,5.98138756115
-7.97660,ZINC000414571266,5.98371946622
-8.34003,ZINC000433175971,5.95460362395
-8.31217,ZINC000433175971,5.95931169081
-8.24484,ZINC000433175971,5.95
-8.13489,ZINC000433175971,5.96041581079
-8.12627,ZINC000433175971,5.9532044998
-7.88389,ZINC000433175971,5.95668175633
-7.81795,ZINC000433175971,5.95
-7.80746,ZINC000433175971,5.96601672569
-7.67346,ZINC000433175971,5.96133117165
-7.59708,ZINC000277379419,5.95125023673
-7.55112,ZINC000277379419,5.95
-7.38840,ZINC000277379419,5.95330411998
-7.34654,ZINC000277379419,5.95
-7.20594,ZINC000277379419,5.95
-7.19849,ZINC000277379419,5.95
-6.98050,ZINC000277379419,5.95
-6.97198,ZINC000277379419,5.95040980392
-6.91569,ZINC000277379419,5.95495764744
-8.59911,ZINC000593910140,5.9779892554
-8.58842,ZINC000593910140,6.01003670961
-8.56315,ZINC000593910140,5.987099123
-8.07352,ZINC000593910140,5.9538721133
-8.04035,ZINC000593910140,6.00254263971
-7.98955,ZINC000593910140,6.00679900554
-7.96898,ZINC000593910140,5.95233993677
-7.92591,ZINC000593910140,5.99484436569
-7.84060,ZINC000593910140,5.98902918887
-8.92859,ZINC000625626121,5.96318895895
-8.68235,ZINC000625626121,5.95803398903
-8.31010,ZINC000625626121,5.9901299495
-8.22953,ZINC000625626121,5.98621981368
-8.18702,ZINC000625626121,5.97288073327
-8.17276,ZINC000625626121,5.98021340787
-8.10234,ZINC000625626121,5.99483856113
-7.92577,ZINC000625626121,5.9727013796
-7.89553,ZINC000625626121,5.98303534029
-8.08560,ZINC000065939558,6.02461935568
-8.07073,ZINC000065939558,5.98140221055
-8.01733,ZINC000065939558,5.97572492082
-7.97835,ZINC000065939558,5.99066143237
-7.97436,ZINC000065939558,5.99848834685
-7.95642,ZINC000065939558,5.98814887879
-7.76755,ZINC000065939558,5.99152943929
-7.76655,ZINC000065939558,6.00202940286
-7.35604,ZINC000065939558,5.97403761998
-8.54577,ZINC000269834111,5.96336013145
-8.42498,ZINC000269834111,5.99385003766
-8.35855,ZINC000269834111,5.99967697291
-8.33407,ZINC000269834111,6.02753144078
-8.32658,ZINC000269834111,5.99156878084
-8.28938,ZINC000269834111,5.96237171327
-8.28689,ZINC000269834111,5.99686728048
-8.13867,ZINC000269834111,5.97005924865
-8.05740,ZINC000269834111,5.95504862783
-10.88644,ZINC000431415543,6.09084234413
-10.78854,ZINC000431415543,6.08764799455
-10.73289,ZINC000431415543,6.06432621254
-10.25994,ZINC000431415543,6.10059443643
-10.21047,ZINC000431415543,6.09880827182
-9.79886,ZINC000431415543,6.08160789488
-9.57872,ZINC000431415543,6.10948484804
-9.54231,ZINC000431415543,6.08362018396
-9.53129,ZINC000431415543,6.12099986462
-9.47302,ZINC000429250556,6.04213499088
-9.38181,ZINC000429250556,6.02492324398
-9.01223,ZINC000429250556,6.00719958291
-8.94903,ZINC000429250556,6.04627428032
-8.89731,ZINC000429250556,6.06166455918
-8.73449,ZINC000429250556,6.01745225324
-8.61528,ZINC000429250556,5.97621029522
-8.51101,ZINC000429250556,6.04591108741
-8.46972,ZINC000429250556,5.99611072262
-9.98309,ZINC000114729400,5.98430383394
-9.78650,ZINC000114729400,5.97250200023
-9.38844,ZINC000114729400,5.97626175227
-9.07188,ZINC000114729400,5.96694838967
-8.88227,ZINC000114729400,5.99165105959
-8.82400,ZINC000114729400,5.96677383035
-8.76588,ZINC000114729400,5.96420225507
-8.49228,ZINC000114729400,5.96505119637
-8.47652,ZINC000114729400,5.96299781148
-10.03137,ZINC000301675210,6.17114501802
-9.78284,ZINC000301675210,6.12355143314
-9.72852,ZINC000301675210,6.1269767537
-9.68203,ZINC000301675210,6.04956905216
-9.60583,ZINC000301675210,6.10902822967
-9.46105,ZINC000301675210,6.0553538344
-9.32413,ZINC000301675210,6.08418772136
-9.29979,ZINC000301675210,6.04925988483
-9.29058,ZINC000301675210,6.08445015825
-8.50805,ZINC000437075156,5.96292947575
-8.24778,ZINC000437075156,6.00382744344
-8.23309,ZINC000437075156,6.01445620306
-8.21349,ZINC000437075156,6.0193306055
-8.11941,ZINC000437075156,5.99263318758
-8.05673,ZINC000437075156,6.04496144561
-7.92354,ZINC000437075156,5.98058084462
-7.92240,ZINC000437075156,6.04647588299
-7.77530,ZINC000437075156,5.97774790328
-8.13942,ZINC000641276655,6.01684663076
-8.08227,ZINC000641276655,6.01072386234
-7.91156,ZINC000641276655,5.99524764736
-7.85882,ZINC000641276655,6.02930684014
-7.85830,ZINC000641276655,6.01139436823
-7.73981,ZINC000641276655,6.00168029866
-7.51846,ZINC000641276655,6.02208354436
-7.50886,ZINC000641276655,5.99313136301
-7.50190,ZINC000641276655,6.01446221133
-9.83236,ZINC000564047596,6.01968030988
-9.71203,ZINC000564047596,6.01219528493
-9.37931,ZINC000564047596,6.01263460772
-8.83166,ZINC000564047596,6.0587764718
-8.69617,ZINC000564047596,6.06608883283
-8.29219,ZINC000564047596,6.03730460862
-8.15125,ZINC000564047596,6.06960737852
-7.95370,ZINC000564047596,6.03603340716
-7.56979,ZINC000564047596,6.12032993293
-8.76369,ZINC000513544959,5.95046091213
-8.72919,ZINC000513544959,5.96004163751
-8.34184,ZINC000513544959,5.96686799331
-8.22369,ZINC000513544959,5.95012645653
-8.21697,ZINC000513544959,5.95036153656
-8.14384,ZINC000513544959,5.95
-8.11501,ZINC000513544959,5.95
-8.08046,ZINC000513544959,5.95
-8.06321,ZINC000513544959,5.95438533501
-8.71300,ZINC000271207637,5.98363477648
-8.66539,ZINC000271207637,5.95461898486
-8.54502,ZINC000271207637,5.9647476756
-8.50086,ZINC000271207637,5.97731051949
-8.48889,ZINC000271207637,6.00819186538
-8.45358,ZINC000271207637,6.02758702411
-8.38594,ZINC000271207637,5.99656331028
-8.38539,ZINC000271207637,5.98528921349
-7.94199,ZINC000271207637,5.97276054522
-8.72444,ZINC000345017701,6.0294535641
-8.66015,ZINC000345017701,5.98615855466
-8.51686,ZINC000345017701,6.00292532582
-8.38576,ZINC000345017701,6.00186271606
-8.36793,ZINC000345017701,6.01666894633
-8.26809,ZINC000345017701,5.98470109848
-8.17144,ZINC000345017701,5.99991960397
-8.05844,ZINC000345017701,5.98605482592
-7.99458,ZINC000345017701,5.97474074296
-7.21132,ZINC000429271342,5.95020121999
-7.03228,ZINC000429271342,5.95
-6.93975,ZINC000429271342,5.95
-6.87488,ZINC000429271342,5.95
-6.87222,ZINC000429271342,5.95
-6.84970,ZINC000429271342,5.95
-6.59320,ZINC000429271342,5.95224116215
-6.53883,ZINC000429271342,5.95075580428
-6.48648,ZINC000429271342,5.95
-9.62284,ZINC000465129598,5.9601532966
-9.30956,ZINC000465129598,5.98698393969
-9.10675,ZINC000465129598,5.9525436975
-8.50655,ZINC000465129598,5.95601322086
-8.40889,ZINC000465129598,5.97445191336
-8.22183,ZINC000465129598,5.95016771653
-8.12586,ZINC000465129598,5.96329153719
-8.09417,ZINC000465129598,5.95438533501
-7.81474,ZINC000465129598,5.95058825029
-7.21721,ZINC000493204343,5.95
-7.19873,ZINC000493204343,5.95
-6.37064,ZINC000493204343,5.95
-6.11903,ZINC000493204343,5.95
-6.09943,ZINC000493204343,5.95
-5.98706,ZINC000493204343,5.95
-5.79276,ZINC000493204343,5.95
-5.71738,ZINC000493204343,5.95
-5.64043,ZINC000493204343,5.95
-9.27648,ZINC000564471621,6.03611559273
-9.05884,ZINC000564471621,6.01259187598
-8.83691,ZINC000564471621,6.03974804442
